game_date	home_team	home_team_id	away_team	away_team_id	home_score	away_score	home_conf	away_conf	game_type	spread	over_under	line_moves
2014-01-27	Lafayette	1248	Colgate	1159	68	75	Patriot League	Patriot League	Regular Season	-3	141	8
2014-01-27	Southern	1380	Alabama St	1106	68	55	Southwestern Athletic	Southwestern Athletic	Regular Season			
2014-01-27	Portland St	1340	E Washington	1186	92	83	Big Sky	Big Sky	Regular Season	-1		12
2014-01-28	Arkansas	1116	Missouri	1281	71	75	Southeastern	Southeastern	Regular Season	-6.5	150	8
2014-01-28	Iowa	1234	Michigan St	1277	69	71	Big Ten	Big Ten	Regular Season	-5.5	148.5	23
2014-01-28	UNC Asheville	1421	VMI	1440	105	109	Big South	Southern	Regular Season			
2014-01-28	South Florida	1378	SMU	1374	78	71	American Athletic Conference	American Athletic Conference	Regular Season	7	127	12
2014-01-28	Baylor	1124	West Virginia	1452	64	66	Big 12	Big 12	Regular Season	-6	143	5
2014-01-28	Presbyterian	1342	High Point	1219	74	81	Big South	Big South	Regular Season			
2014-01-28	Wichita St	1455	Loyola-Chicago	1260	57	45	Missouri Valley	Missouri Valley	Regular Season	-20.5		13
2014-01-28	E Illinois	1183	Cleveland St	1156	68	82	Ohio Valley	Horizon League	Regular Season	9		10
2014-01-28	Kansas St	1243	Texas Tech	1403	66	58	Big 12	Big 12	Regular Season	-8.5		5
2014-01-28	Notre Dame	1323	Virginia	1438	53	68	Atlantic Coast	Atlantic Coast	Regular Season	3.5	128.5	9
2014-01-28	LSU	1261	Kentucky	1246	87	82	Southeastern	Southeastern	Regular Season	3	144	18
2014-01-28	Creighton	1166	St John's	1385	63	60	Big East	Big East	Regular Season	-12.5	143.5	7
2014-01-28	Utah St	1429	New Mexico	1307	65	78	Mountain West	Mountain West	Regular Season	-3.5	137	19
2014-01-29	Sacred Heart	1357	St Francis NY	1383	78	83	Northeast	Northeast	Regular Season			
2014-01-29	William & Mary	1456	Delaware	1174	72	89	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-4		20
2014-01-29	Northeastern	1318	James Madison	1241	46	49	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-6		6
2014-01-29	VA Commonwealth	1433	Fordham	1200	76	60	Atlantic 10	Atlantic 10	Regular Season	-18		7
2014-01-29	Dayton	1173	St Joseph's PA	1386	57	60	Atlantic 10	Atlantic 10	Regular Season	-4.5		9
2014-01-29	Georgia Tech	1210	North Carolina	1314	65	78	Atlantic Coast	Atlantic Coast	Regular Season	4.5	142	14
2014-01-29	Winthrop	1457	Radford	1347	64	76	Big South	Big South	Regular Season			
2014-01-29	Miami (OH)	1275	Toledo	1405	70	83	Mid-American	Mid-American	Regular Season	4		5
2014-01-29	NJIT	1312	Duquesne	1182	64	71	Atlantic Sun	Atlantic 10	Regular Season			
2014-01-29	New Hampshire	1306	Maine	1263	60	68	America East	America East	Regular Season			
2014-01-29	Buffalo	1138	W Michigan	1444	84	63	Mid-American	Mid-American	Regular Season	-5		5
2014-01-29	Ohio	1325	C Michigan	1141	71	67	Mid-American	Mid-American	Regular Season	-13.5		9
2014-01-29	Coastal Car	1157	Liberty	1251	66	64	Big South	Big South	Regular Season			
2014-01-29	E Michigan	1185	Bowling Green	1132	69	57	Mid-American	Mid-American	Regular Season	-7		1
2014-01-29	St Bonaventure	1382	Massachusetts	1269	78	65	Atlantic 10	Atlantic 10	Regular Season	-2		6
2014-01-29	Temple	1396	Rutgers	1353	88	82	American Athletic Conference	Big Ten	Regular Season	-4.5	151.5	8
2014-01-29	Holy Cross	1221	Loyola MD	1259	60	51	Patriot League	Patriot League	Regular Season			
2014-01-29	Albany NY	1107	Stony Brook	1392	77	67	America East	America East	Regular Season			
2014-01-29	Binghamton	1127	UMBC	1420	61	73	America East	America East	Regular Season			
2014-01-29	UCF	1416	Memphis	1272	59	69	American Athletic Conference	American Athletic Conference	Regular Season	7	149.5	8
2014-01-29	Georgia	1208	Vanderbilt	1435	54	59	Southeastern	Southeastern	Regular Season	-6		6
2014-01-29	Hofstra	1220	Drexel	1180	74	77	Colonial Athletic Association	Colonial Athletic Association	Regular Season	4		6
2014-01-29	Lehigh	1250	Bucknell	1137	66	63	Patriot League	Patriot League	Regular Season			
2014-01-29	Longwood	1255	Gardner Webb	1205	62	82	Big South	Big South	Regular Season			
2014-01-29	Boston Univ	1131	Army	1119	86	81	Patriot League	Patriot League	Regular Season			
2014-01-29	Campbell	1144	Charleston So	1149	65	57	Big South	Big South	Regular Season			
2014-01-29	Detroit	1178	IL Chicago	1227	74	68	Horizon League	Horizon League	Regular Season	-8		4
2014-01-29	South Carolina	1376	Texas A&M	1401	80	52	Southeastern	Southeastern	Regular Season	-1		4
2014-01-29	G Washington	1203	La Salle	1247	69	47	Atlantic 10	Atlantic 10	Regular Season	-5.5		8
2014-01-29	Hartford	1216	Vermont	1436	60	67	America East	America East	Regular Season			
2014-01-29	Kent	1245	N Illinois	1296	49	50	Mid-American	Mid-American	Regular Season	-11		4
2014-01-29	Akron	1103	Ball St	1123	73	46	Mid-American	Mid-American	Regular Season	-14		3
2014-01-29	Boston College	1130	Virginia Tech	1439	76	52	Atlantic Coast	Atlantic Coast	Regular Season	-6.5		6
2014-01-29	Ohio St	1326	Penn St	1336	70	71	Big Ten	Big Ten	Regular Season	-13	133	4
2014-01-29	American Univ	1110	Navy	1298	74	52	Patriot League	Patriot League	Regular Season			
2014-01-29	Tennessee	1397	Mississippi	1279	86	70	Southeastern	Southeastern	Regular Season	-8		8
2014-01-29	Bradley	1133	Illinois St	1229	64	46	Missouri Valley	Missouri Valley	Regular Season	1		8
2014-01-29	Northern Iowa	1320	Evansville	1191	95	81	Missouri Valley	Missouri Valley	Regular Season	-11.5		4
2014-01-29	Edwardsville	1188	Crowley's Ridge College	-1	77	48	Ohio Valley		Regular Season			
2014-01-29	SE Missouri St	1369	Missouri KC	1282	91	81	Ohio Valley	Western Athletic	Regular Season			
2014-01-29	St Louis	1387	Richmond	1350	77	57	Atlantic 10	Atlantic 10	Regular Season	-9		10
2014-01-29	Drake	1179	Missouri St	1283	84	74	Missouri Valley	Missouri Valley	Regular Season	-3		8
2014-01-29	S Illinois	1356	Indiana St	1232	79	60	Missouri Valley	Missouri Valley	Regular Season	4		6
2014-01-29	Valparaiso	1434	WI Green Bay	1453	75	60	Horizon League	Horizon League	Regular Season	2		11
2014-01-29	Kansas	1242	Iowa St	1235	92	81	Big 12	Big 12	Regular Season	-7.5	155.5	8
2014-01-29	Seton Hall	1371	Butler	1139	57	64	Big East	Big East	Regular Season	-5.5	135	2
2014-01-29	Wake Forest	1448	Syracuse	1393	57	67	Atlantic Coast	Atlantic Coast	Regular Season	9.5		13
2014-01-29	Maryland	1268	Miami FL	1274	74	71	Big Ten	Atlantic Coast	Regular Season	-4.5		5
2014-01-29	Stanford	1390	Arizona	1112	57	60	Pacific-12	Pacific-12	Regular Season	6	134	12
2014-01-29	Wisconsin	1458	Northwestern	1321	56	65	Big Ten	Big Ten	Regular Season	-17	121.5	3
2014-01-29	NC State	1301	Florida St	1199	74	70	Atlantic Coast	Atlantic Coast	Regular Season	2		5
2014-01-29	Morehead St	1287	Belmont	1125	73	76	Ohio Valley	Ohio Valley	Regular Season	0	151	5
2014-01-29	Boise St	1129	Air Force	1102	69	58	Mountain West	Mountain West	Regular Season	-16		6
2014-01-29	San Jose St	1363	UNLV	1424	46	70	Mountain West	Mountain West	Regular Season	8.5		5
2014-01-29	Fresno St	1201	Wyoming	1461	67	62	Mountain West	Mountain West	Regular Season	-1		10
2014-01-29	San Francisco	1362	Portland	1339	84	71	West Coast	West Coast	Regular Season	-5.5		9
2014-01-29	Nevada	1305	Colorado St	1161	76	67	Mountain West	Mountain West	Regular Season	-2.5		11
2014-01-29	Santa Clara	1365	Gonzaga	1211	52	54	West Coast	West Coast	Regular Season	11		8
2014-01-29	California	1143	Arizona St	1113	78	89	Pacific-12	Pacific-12	Regular Season	-6	145	8
2014-01-30	Louisville	1257	Cincinnati	1153	66	69	Atlantic Coast	American Athletic Conference	Regular Season	-9	131.5	7
2014-01-30	Mt St Mary's	1291	F Dickinson	1192	87	82	Northeast	Northeast	Regular Season			
2014-01-30	IUPUI	1237	W Illinois	1442	54	69	Summit	Summit	Regular Season	4		7
2014-01-30	Elon	1189	W Carolina	1441	74	60	Colonial Athletic Association	Southern	Regular Season	-4		4
2014-01-30	Long Island	1254	Wagner	1447	68	75	Northeast	Northeast	Regular Season			
2014-01-30	Marshall	1267	Florida Intl	1198	80	68	Conference USA	Conference USA	Regular Season	-5		7
2014-01-30	Mississippi St	1280	Florida	1196	51	62	Southeastern	Southeastern	Regular Season	12.5	131	9
2014-01-30	Davidson	1172	Chattanooga	1151	94	51	Atlantic 10	Southern	Regular Season	-11		9
2014-01-30	Marquette	1266	Providence	1344	61	50	Big East	Big East	Regular Season	-5.5	133.5	6
2014-01-30	St Francis (PA)	1384	Central Conn	1148	69	63	Northeast	Northeast	Regular Season			
2014-01-30	UNC Greensboro	1422	Appalachian St	1111	66	61	Southern	Sun Belt	Regular Season	-2.5		5
2014-01-30	IPFW	1236	NE Omaha	1303	86	82	Summit	Summit	Regular Season	-5		5
2014-01-30	E Kentucky	1184	TN Martin	1404	89	66	Ohio Valley	Ohio Valley	Regular Season	-15.5		6
2014-01-30	GA Southern	1204	Citadel	1154	83	52	Sun Belt	Southern	Regular Season	-9.5		1
2014-01-30	Marist	1265	Monmouth NJ	1284	75	73	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-5.5		5
2014-01-30	Charlotte	1150	FL Atlantic	1194	62	53	Conference USA	Conference USA	Regular Season	-8		12
2014-01-30	Jacksonville	1239	Lipscomb	1252	76	88	Atlantic Sun	Atlantic Sun	Regular Season			
2014-01-30	North Florida	1316	N Kentucky	1297	67	66	Atlantic Sun	Horizon League	Regular Season			
2014-01-30	Quinnipiac	1346	Canisius	1145	74	86	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-2		8
2014-01-30	MTSU	1292	East Carolina	1187	84	67	Conference USA	American Athletic Conference	Regular Season	-11.5		7
2014-01-30	UAB	1412	Old Dominion	1330	75	66	Conference USA	Conference USA	Regular Season	-6		5
2014-01-30	Ark Little Rock	1114	ULL	1418	80	69	Sun Belt	Sun Belt	Regular Season	1.5		8
2014-01-30	WI Milwaukee	1454	Wright St	1460	68	64	Horizon League	Horizon League	Regular Season	2		4
2014-01-30	South Dakota	1377	N Dakota St	1295	63	66	Summit	Summit	Regular Season	9.5		3
2014-01-30	UTRGV	1410	Utah Valley	1430	53	67	Western Athletic	Western Athletic	Regular Season			
2014-01-30	ULM	1419	Arkansas St	1117	72	65	Sun Belt	Sun Belt	Regular Season	4		8
2014-01-30	Robert Morris	1352	Bryant	1136	79	76	Northeast	Northeast	Regular Season	-4	150	5
2014-01-30	WKU	1443	UT Arlington	1426	77	72	Conference USA	Sun Belt	Regular Season	-7		2
2014-01-30	Tennessee Tech	1399	Tennessee St	1398	68	81	Ohio Valley	Ohio Valley	Regular Season	-8		8
2014-01-30	Chicago St	1152	Grand Canyon	1213	75	76	Western Athletic	Western Athletic	Regular Season			
2014-01-30	Nebraska	1304	Indiana	1231	60	55	Big Ten	Big Ten	Regular Season	-2	137.5	6
2014-01-30	Auburn	1120	Alabama	1104	74	55	Southeastern	Southeastern	Regular Season	0		4
2014-01-30	Northwestern LA	1322	Incarnate Word	1230	100	86	Southland	Southland	Regular Season			
2014-01-30	Lamar	1249	Houston Bap	1223	59	57	Southland	Southland	Regular Season			
2014-01-30	Siena	1373	Niagara	1310	66	62	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-7		4
2014-01-30	McNeese St	1270	Cent Arkansas	1146	75	76	Southland	Southland	Regular Season			
2014-01-30	Northern Arizona	1319	Weber St	1451	67	76	Big Sky	Big Sky	Regular Season	2.5		2
2014-01-30	SE Louisiana	1368	New Orleans	1309	85	90	Southland	Southland	Regular Season			
2014-01-30	Sam Houston St	1358	TAM C. Christi	1394	78	74	Southland	Southland	Regular Season			
2014-01-30	Connecticut	1163	Houston	1222	80	43	American Athletic Conference	American Athletic Conference	Regular Season	-13	139.5	4
2014-01-30	Southern Utah	1381	Montana	1285	61	69	Big Sky	Big Sky	Regular Season	12		7
2014-01-30	Michigan	1276	Purdue	1345	75	66	Big Ten	Big Ten	Regular Season	-11	139.5	7
2014-01-30	UT San Antonio	1427	Rice	1349	89	76	Conference USA	Conference USA	Regular Season	-2.5		8
2014-01-30	Oregon St	1333	USC	1425	76	75	Pacific-12	Pacific-12	Regular Season	-8	151	3
2014-01-30	SF Austin	1372	Abilene Chr	1101	64	48	Southland	Southland	Regular Season			
2014-01-30	BYU	1140	Pacific	1334	88	78	West Coast	West Coast	Regular Season	-12.5		7
2014-01-30	Oregon	1332	UCLA	1417	68	70	Pacific-12	Pacific-12	Regular Season	-2.5	161	10
2014-01-30	Nicholls St	1311	Oral Roberts	1331	73	72	Southland	Summit	Regular Season			
2014-01-30	New Mexico St	1308	CS Bakersfield	1167	88	86	Western Athletic	Western Athletic	Regular Season			
2014-01-30	Denver	1176	S Dakota St	1355	73	74	Summit	Summit	Regular Season	-8		2
2014-01-30	UTEP	1431	Louisiana Tech	1256	89	79	Conference USA	Conference USA	Regular Season	3.5		4
2014-01-30	E Washington	1186	North Dakota	1315	61	73	Big Sky	Big Sky	Regular Season	-1.5		11
2014-01-30	Santa Barbara	1364	UC Irvine	1414	80	60	Big West	Big West	Regular Season	-3.5		4
2014-01-30	San Diego	1360	St Mary's CA	1388	61	43	West Coast	West Coast	Regular Season	4.5	130.5	10
2014-01-30	Cal Poly SLO	1142	UC Davis	1413	58	62	Big West	Big West	Regular Season	-12		6
2014-01-30	CS Northridge	1169	UC Riverside	1415	93	89	Big West	Big West	Regular Season	-7		9
2014-01-30	CS Sacramento	1170	Idaho St	1226	84	78	Big Sky	Big Sky	Regular Season	1		5
2014-01-30	Portland St	1340	N Colorado	1294	80	57	Big Sky	Big Sky	Regular Season	4		4
2014-01-30	Hawaii	1218	Long Beach St	1253	83	92	Big West	Big West	Regular Season	-8		8
2014-01-31	Yale	1463	Columbia	1162	69	59	Ivy League	Ivy League	Regular Season	-3		11
2014-01-31	Harvard	1217	Princeton	1343	82	76	Ivy League	Ivy League	Regular Season	-7.5		5
2014-01-31	VMI	1440	Presbyterian	1342	107	93	Southern	Big South	Regular Season			
2014-01-31	Detroit	1178	Cleveland St	1156	78	86	Horizon League	Horizon League	Regular Season	1.5	132.5	6
2014-01-31	St Peter's	1389	Rider	1351	53	71	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	1		10
2014-01-31	Dartmouth	1171	Penn	1335	67	58	Ivy League	Ivy League	Regular Season	-2		10
2014-01-31	Oakland	1324	Youngstown St	1464	86	85	Horizon League	Horizon League	Regular Season	-3		9
2014-01-31	ETSU	1190	Mercer	1273	77	90	Southern	Southern	Regular Season			
2014-01-31	SC Upstate	1367	Kennesaw	1244	65	48	Atlantic Sun	Atlantic Sun	Regular Season			
2014-01-31	Brown	1135	Cornell	1165	78	66	Ivy League	Ivy League	Regular Season	-12		7
2014-01-31	FL Gulf Coast	1195	Stetson	1391	71	68	Atlantic Sun	Atlantic Sun	Regular Season			
2014-01-31	Austin Peay	1122	Murray St	1293	88	96	Ohio Valley	Ohio Valley	Regular Season	2.5	142.5	15
2014-01-31	Iona	1233	Manhattan	1264	85	73	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	-2.5	161.5	8
2014-02-01	VA Commonwealth	1433	Richmond	1350	81	70	Atlantic 10	Atlantic 10	Regular Season	-9.5	134.5	4
2014-02-01	Campbell	1144	Coastal Car	1157	58	61	Big South	Big South	Regular Season			
2014-02-01	Marshall	1267	FL Atlantic	1194	57	65	Conference USA	Conference USA	Regular Season	-3.5		8
2014-02-01	Wisconsin	1458	Ohio St	1326	58	59	Big Ten	Big Ten	Regular Season	-5	130.5	16
2014-02-01	Virginia Tech	1439	Maryland	1268	60	80	Atlantic Coast	Big Ten	Regular Season	5.5		1
2014-02-01	Xavier	1462	Seton Hall	1371	60	68	Big East	Big East	Regular Season	-8	144	4
2014-02-01	Delaware	1174	UNC WIlmington	1423	66	65	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-11.5		4
2014-02-01	Notre Dame	1323	Boston College	1130	76	73	Atlantic Coast	Atlantic Coast	Regular Season	-6.5		6
2014-02-01	Wake Forest	1448	Georgia Tech	1210	70	79	Atlantic Coast	Atlantic Coast	Regular Season	-4.5		9
2014-02-01	St John's	1385	Marquette	1266	74	59	Big East	Big East	Regular Season	-2.5	133	5
2014-02-01	Dayton	1173	G Washington	1203	75	65	Atlantic 10	Atlantic 10	Regular Season	-2.5	139.5	8
2014-02-01	North Carolina	1314	NC State	1301	84	70	Atlantic Coast	Atlantic Coast	Regular Season	-9.5	143	1
2014-02-01	Fairfield	1193	Canisius	1145	58	84	Metro Atlantic Athletic	Metro Atlantic Athletic	Regular Season	6		6
2014-02-01	Ohio	1325	Toledo	1405	95	90	Mid-American	Mid-American	Regular Season	-2.5	147	10
2014-02-01	Missouri	1281	Kentucky	1246	79	84	Southeastern	Southeastern	Regular Season	1.5	144.5	4
2014-02-01	American Univ	1110	Holy Cross	1221	63	57	Patriot League	Patriot League	Regular Season			
2014-02-01	Boston Univ	1131	Lehigh	1250	80	82	Patriot League	Patriot League	Regular Season			
2014-02-01	DePaul	1177	Providence	1344	72	77	Big East	Big East	Regular Season	6	138.5	10
2014-02-01	Loyola MD	1259	Army	1119	71	77	Patriot League	Patriot League	Regular Season			
2014-02-01	Auburn	1120	Georgia	1208	74	67	Southeastern	Southeastern	Regular Season	-4		6
2014-02-01	West Virginia	1452	Kansas St	1243	81	71	Big 12	Big 12	Regular Season	-4		5
2014-02-01	Mississippi	1279	South Carolina	1376	75	71	Southeastern	Southeastern	Regular Season	-10.5		8
2014-02-01	Texas Tech	1403	TCU	1395	60	54	Big 12	Big 12	Regular Season	-10		6
2014-02-01	IUPUI	1237	NE Omaha	1303	71	99	Summit	Summit	Regular Season	7		8
2014-02-01	Morehead St	1287	Jacksonville St	1240	65	54	Ohio Valley	Ohio Valley	Regular Season	-7		4
2014-02-01	Lafayette	1248	Navy	1298	72	54	Patriot League	Patriot League	Regular Season			
2014-02-01	Maine	1263	UMBC	1420	83	80	America East	America East	Regular Season			
2014-02-01	Ball St	1123	N Illinois	1296	65	67	Mid-American	Mid-American	Regular Season	-2		7
2014-02-01	Minnesota	1278	Northwestern	1321	54	55	Big Ten	Big Ten	Regular Season	-10.5	124	3
2014-02-01	SMU	1374	Memphis	1272	87	72	American Athletic Conference	American Athletic Conference	Regular Season	-2.5	139	7
2014-02-01	Appalachian St	1111	Elon	1189	76	83	Sun Belt	Colonial Athletic Association	Regular Season	3		1
2014-02-01	Stony Brook	1392	Hartford	1216	56	52	America East	America East	Regular Season			
2014-02-01	W Michigan	1444	C Michigan	1141	75	72	Mid-American	Mid-American	Regular Season	-8.5		4
2014-02-01	Oklahoma St	1329	Baylor	1124	70	76	Big 12	Big 12	Regular Season	-11.5	144.5	2
2014-02-01	Colgate	1159	Bucknell	1137	68	79	Patriot League	Patriot League	Regular Season			
2014-02-01	St Francis (PA)	1384	F Dickinson	1192	83	75	Northeast	Northeast	Regular Season			
2014-02-01	Colorado	1160	Utah	1428	79	75	Pacific-12	Pacific-12	Regular Season	-2	133	7
2014-02-01	MA Lowell	1262	Binghamton	1127	62	55	America East	America East	Regular Season			
2014-02-01	Mt St Mary's	1291	Long Island	1254	95	92	Northeast	Northeast	Regular Season			
2014-02-01	St Louis	1387	George Mason	1206	87	81	Atlantic 10	Atlantic 10	Regular Season	-15	130.5	8
2014-02-01	Wichita St	1455	Evansville	1191	81	67	Missouri Valley	Missouri Valley	Regular Season	-19.5	135.5	5
2014-02-01	UAB	1412	East Carolina	1187	67	74	Conference USA	American Athletic Conference	Regular Season	-9.5		8
2014-02-01	Miami (OH)	1275	E Michigan	1185	65	61	Mid-American	Mid-American	Regular Season	-1		3
2014-02-01	Florida St	1199	Clemson	1155	49	53	Atlantic Coast	Atlantic Coast	Regular Season	-7.5	121	7
2014-02-01	E Illinois	1183	Edwardsville	1188	76	70	Ohio Valley	Ohio Valley	Regular Season	-3.5		3
2014-02-01	Georgetown	1207	Michigan St	1277	64	60	Big East	Big Ten	Regular Season	8	133.5	13
2014-02-01	Missouri St	1283	Bradley	1133	74	61	Missouri Valley	Missouri Valley	Regular Season	-5.5		1
2014-02-01	Jacksonville	1239	N Kentucky	1297	95	77	Atlantic Sun	Horizon League	Regular Season			
2014-02-01	Florida A&M	1197	S Carolina St	1354	59	63	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2014-02-01	Miami FL	1274	Norfolk St	1313	64	49	Atlantic Coast	Mid-Eastern Athletic	Regular Season			
2014-02-01	Bethune-Cookman	1126	Savannah St	1366	40	50	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2014-02-01	Radford	1347	Gardner Webb	1205	72	73	Big South	Big South	Regular Season			
2014-02-01	Howard	1224	NC Central	1300	65	79	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2014-02-01	Florida	1196	Texas A&M	1401	69	36	Southeastern	Southeastern	Regular Season	-16		8
2014-02-01	MD E Shore	1271	NC A&T	1299	67	60	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
2014-02-01	Temple	1396	Villanova	1437	74	90	American Athletic Conference	Big East	Regular Season	10.5	153.5	8
2014-02-01	Texas	1400	Kansas	1242	81	69	Big 12	Big 12	Regular Season	4	149	6
2014-02-01	Col Charleston	1158	Hofstra	1220	67	49	Colonial Athletic Association	Colonial Athletic Association	Regular Season	-10		3
2014-02-01	IL Chicago	1227	Valparaiso	1434	46	70	Horizon League	Horizon League	Regular Season	4.5		7
2014-02-01	Coppin St	1164	Hampton	1214	76	79	Mid-Eastern Athletic	Mid-Eastern Athletic	Regular Season			
